2373.08;-16.3169;-5.57839;
2428.45;-16.688;-5.59215;
2485.1;-17.0665;-5.60651;
2543.08;-17.4526;-5.6215;
2602.41;-17.8463;-5.63714;
2663.12;-18.2477;-5.65347;
2725.26;-18.657;-5.6705;
2788.84;-19.0742;-5.68827;
2853.9;-19.4994;-5.70679;
2920.48;-19.9327;-5.72611;
2988.62;-20.3742;-5.74626;
3058.34;-20.824;-5.76725;
3129.69;-21.2822;-5.78913;
3202.71;-21.7488;-5.81193;
3277.43;-22.224;-5.83568;
3353.89;-22.7077;-5.86042;
3432.14;-23.2;-5.88617;
3512.21;-23.701;-5.91299;
3594.15;-24.2108;-5.94089;
3678;-24.7293;-5.96993;
3763.81;-25.2566;-6.00014;
3851.62;-25.7928;-6.03155;
3941.48;-26.3378;-6.06421;
4033.44;-26.8917;-6.09816;
4127.54;-27.4545;-6.13343;
4223.83;-28.0261;-6.17007;
4322.38;-28.6066;-6.20812;
4423.22;-29.1959;-6.24762;
4526.41;-29.7939;-6.28861;
4632.01;-30.4007;-6.33114;
4740.08;-31.0161;-6.37524;
4850.67;-31.6402;-6.42096;
4963.83;-32.2728;-6.46834;
5079.64;-32.9138;-6.51742;
5198.15;-33.5631;-6.56825;
5319.42;-34.2207;-6.62086;
5443.52;-34.8864;-6.6753;
5570.52;-35.56;-6.7316;
5700.48;-36.2415;-6.78981;
5833.48;-36.9306;-6.84996;
5969.57;-37.6272;-6.9121;
6108.84;-38.331;-6.97626;
6251.36;-39.042;-7.04247;
6397.21;-39.7599;-7.11077;
6546.46;-40.4845;-7.1812;
6699.19;-41.2156;-7.25377;
6855.48;-41.9529;-7.32854;
7015.42;-42.6963;-7.40552;
7179.09;-43.4453;-7.48474;
7346.58;-44.1999;-7.56622;
7517.97;-44.9597;-7.64999;
7693.37;-45.7245;-7.73608;
7872.86;-46.4939;-7.82449;
8056.53;-47.2678;-7.91525;
8244.49;-48.0458;-8.00836;
8436.84;-48.8277;-8.10386;
8633.67;-49.6131;-8.20173;
8835.09;-50.4018;-8.302;
9041.22;-51.1935;-8.40466;
9252.15;-51.9878;-8.50972;
9468.01;-52.7846;-8.61719;
9688.9;-53.5835;-8.72706;
9914.94;-54.3843;-8.83932;
10146.3;-55.1866;-8.95398;
10383;-55.9902;-9.07102;
10625.2;-56.7949;-9.19043;
10873.1;-57.6004;-9.31221;
11126.8;-58.4064;-9.43634;
11386.4;-59.2128;-9.5628;
11652;-60.0192;-9.69159;
11923.8;-60.8254;-9.82267;
12202;-61.6313;-9.95602;
12486.7;-62.4367;-10.0916;
12778;-63.2414;-10.2295;
13076.1;-64.0451;-10.3695;
13381.2;-64.8478;-10.5118;
13693.4;-65.6493;-10.6562;
14012.9;-66.4494;-10.8027;
14339.8;-67.2481;-10.9514;
14674.3;-68.0451;-11.1021;
15016.7;-68.8406;-11.2548;
15367;-69.6342;-11.4096;
15725.5;-70.4261;-11.5664;
16092.4;-71.216;-11.7251;
16467.8;-72.0041;-11.8858;
16852;-72.7902;-12.0484;
17245.2;-73.5743;-12.2128;
17647.5;-74.3565;-12.3791;
18059.3;-75.1367;-12.5473;
18480.6;-75.915;-12.7172;
18911.7;-76.6913;-12.8889;
19353;-77.4658;-13.0623;
19804.5;-78.2384;-13.2374;
20266.5;-79.0093;-13.4143;
20739.3;-79.7785;-13.5928;
21223.2;-80.5461;-13.773;
21718.3;-81.3121;-13.9548;
22225;-82.0767;-14.1382;
22743.5;-82.84;-14.3233;
23274.1;-83.6021;-14.5099;
23817.1;-84.363;-14.6981;
24372.8;-85.123;-14.8878;
24941.4;-85.882;-15.0791;
25523.3;-86.6404;-15.272;
26118.7;-87.3981;-15.4663;
26728.1;-88.1553;-15.6622;
27351.7;-88.9122;-15.8596;
27989.8;-89.669;-16.0585;
28642.8;-90.4256;-16.259;
29311;-91.1823;-16.4609;
29994.9;-91.9392;-16.6644;
30694.6;-92.6965;-16.8694;
31410.7;-93.4543;-17.0759;
32143.6;-94.2126;-17.2839;
32893.5;-94.9718;-17.4935;
33660.9;-95.7318;-17.7046;
34446.2;-96.4928;-17.9173;
35249.8;-97.2549;-18.1316;
36072.2;-98.0183;-18.3474;
36913.8;-98.7829;-18.5649;
37775;-99.5491;-18.7839;
38656.3;-100.317;-19.0046;
39558.1;-101.086;-19.227;
40481;-101.857;-19.451;
41425.5;-102.63;-19.6768;
42391.9;-103.404;-19.9043;
43380.9;-104.181;-20.1335;
44393;-104.959;-20.3645;
45428.7;-105.739;-20.5973;
46488.6;-106.521;-20.8319;
47573.2;-107.306;-21.0684;
48683.1;-108.092;-21.3067;
49818.8;-108.88;-21.547;
50981.1;-109.67;-21.7892;
52170.5;-110.461;-22.0333;
53387.7;-111.255;-22.2795;
54633.2;-112.05;-22.5277;
55907.8;-112.847;-22.7779;
57212.1;-113.646;-23.0302;
58546.9;-114.446;-23.2847;
59912.8;-115.247;-23.5412;
61310.6;-116.049;-23.8;
62741;-116.853;-24.0609;
64204.7;-117.657;-24.324;
65702.6;-118.462;-24.5894;
67235.5;-119.267;-24.857;
68804.1;-120.073;-25.1269;
70409.3;-120.879;-25.3991;
72052;-121.685;-25.6737;
73732.9;-122.49;-25.9505;
75453.1;-123.295;-26.2298;
77213.5;-124.099;-26.5113;
79014.9;-124.901;-26.7953;
80858.3;-125.703;-27.0817;
82744.7;-126.503;-27.3704;
84675.2;-127.3;-27.6615;
86650.7;-128.096;-27.9551;
88672.2;-128.889;-28.251;
90741;-129.68;-28.5494;
92858;-130.467;-28.8501;
95024.4;-131.251;-29.1532;
97241.3;-132.032;-29.4587;
99509.9;-132.808;-29.7666;
101832;-133.58;-30.0769;
104207;-134.348;-30.3894;
106638;-135.111;-30.7044;
109126;-135.869;-31.0216;
111672;-136.622;-31.3411;
114278;-137.369;-31.6628;
116944;-138.11;-31.9868;
119672;-138.846;-32.3131;
122464;-139.575;-32.6414;
125321;-140.297;-32.972;
128245;-141.013;-33.3046;
131237;-141.721;-33.6394;
134299;-142.423;-33.9762;
137432;-143.117;-34.315;
140638;-143.804;-34.6558;
143919;-144.483;-34.9985;
147277;-145.154;-35.3431;
150713;-145.817;-35.6896;
154229;-146.471;-36.0379;
157827;-147.118;-36.388;
161509;-147.756;-36.7398;
165277;-148.386;-37.0933;
169133;-149.007;-37.4485;
173079;-149.619;-37.8053;
177117;-150.223;-38.1636;
181249;-150.818;-38.5235;
185478;-151.404;-38.8848;
189805;-151.982;-39.2476;
194233;-152.55;-39.6118;
198765;-153.109;-39.9774;
203402;-153.66;-40.3443;
208147;-154.202;-40.7125;
213003;-154.734;-41.0819;
217973;-155.258;-41.4525;
223058;-155.773;-41.8243;
228262;-156.28;-42.1972;
233588;-156.777;-42.5711;
239037;-157.266;-42.9462;
244614;-157.746;-43.3222;
250321;-158.217;-43.6993;
256161;-158.68;-44.0772;
262137;-159.134;-44.4561;
268253;-159.58;-44.8359;
274511;-160.018;-45.2165;
280916;-160.447;-45.598;
287469;-160.868;-45.9802;
294176;-161.281;-46.3632;
301039;-161.687;-46.7469;
308063;-162.084;-47.1313;
315250;-162.473;-47.5164;
322605;-162.855;-47.9021;
330131;-163.229;-48.2885;
337833;-163.596;-48.6754;
345715;-163.955;-49.063;
353780;-164.307;-49.4511;
362034;-164.652;-49.8397;
370480;-164.99;-50.2288;
379124;-165.321;-50.6185;
387969;-165.645;-51.0086;
397020;-165.963;-51.3991;
406283;-166.274;-51.7901;
415761;-166.578;-52.1815;
425461;-166.876;-52.5733;
435387;-167.168;-52.9655;
445545;-167.453;-53.358;
455939;-167.733;-53.7509;
466576;-168.006;-54.1441;
477462;-168.274;-54.5377;
488601;-168.536;-54.9315;
500000;-168.792;-55.3257;
